l1_code,l1_name,l2_code,l2_name,l3_code,l3_name,ts_code,name,in_date,out_date,is_new
801080.SI,电子,801081.SI,半导体,850812.SI,分立器件,605111.SH,新洁能,20200909,,Y
801150.SI,医药生物,801151.SI,化学制药,851511.SI,原料药,605116.SH,奥锐特,20200904,,Y
801730.SI,电力设备,801735.SI,光伏设备,857353.SI,逆变器,605117.SH,德业股份,20230704,,Y
801750.SI,计算机,801101.SI,计算机设备,850702.SI,安防设备,605118.SH,力鼎光电,20210730,,Y
801710.SI,建筑材料,801711.SI,水泥,857112.SI,水泥制品,605122.SH,四方新材,20210730,,Y
801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,605123.SH,派克新材,20200810,,Y
801880.SI,汽车,801093.SI,汽车零部件,850922.SI,车身附件及饰件,605128.SH,上海沿浦,20200814,,Y
801880.SI,汽车,801093.SI,汽车零部件,850923.SI,底盘与发动机系统,605133.SH,嵘泰股份,20210129,,Y
801200.SI,商贸零售,801206.SI,互联网电商,852063.SI,电商服务,605136.SH,丽人丽妆,20200914,,Y
801130.SI,纺织服饰,801132.SI,服装家纺,851329.SI,非运动服装,605138.SH,盛泰集团,20210917,,Y
801880.SI,汽车,801093.SI,汽车零部件,850922.SI,车身附件及饰件,605151.SH,西上海,20220729,,Y
801140.SI,轻工制造,801142.SI,家居用品,851491.SI,其他家居用品,605155.SH,西大门,20210730,,Y
801050.SI,有色金属,801051.SI,金属新材料,850521.SI,其他金属新材料,605158.SH,华达新材,20230704,,Y
801160.SI,公用事业,801161.SI,电力,851614.SI,热力服务,605162.SH,新中港,20210622,,Y
801030.SI,基础化工,801032.SI,化学纤维,850346.SI,锦纶,605166.SH,聚合顺,20210730,,Y
801720.SI,建筑装饰,801724.SI,专业工程,857242.SI,化学工程,605167.SH,利柏特,20210709,,Y
801760.SI,传媒,801765.SI,广告营销,857651.SI,营销代理,605168.SH,三人行,20200427,,Y
801160.SI,公用事业,801163.SI,燃气Ⅱ,851631.SI,燃气Ⅲ,605169.SH,洪通燃气,20201016,,Y
801150.SI,医药生物,801151.SI,化学制药,851511.SI,原料药,605177.SH,东亚药业,20201123,,Y
801720.SI,建筑装饰,801724.SI,专业工程,857244.SI,其他专业工程,605178.SH,时空科技,20220729,,Y
801120.SI,食品饮料,801127.SI,饮料乳品,851243.SI,乳品,605179.SH,一鸣食品,20210730,,Y
801130.SI,纺织服饰,801131.SI,纺织制造,851316.SI,其他纺织,605180.SH,华生科技,20210415,,Y
801030.SI,基础化工,801037.SI,橡胶,850363.SI,炭黑,605183.SH,确成股份,20201125,,Y
801890.SI,机械设备,801078.SI,自动化设备,850784.SI,其他自动化设备,605186.SH,健麾信息,20210730,,Y
801200.SI,商贸零售,801203.SI,一般零售,852032.SI,超市,605188.SH,国光连锁,20200624,,Y
801130.SI,纺织服饰,801131.SI,纺织制造,851314.SI,印染,605189.SH,富春染织,20210730,,Y
801730.SI,电力设备,801738.SI,电网设备,857344.SI,线缆部件及其他,605196.SH,华通线缆,20210426,,Y
801010.SI,农林牧渔,801012.SI,农产品加工,850151.SI,果蔬加工,605198.SH,安德利,20200909,,Y
801150.SI,医药生物,801155.SI,中药Ⅱ,851521.SI,中药Ⅲ,605199.SH,葫芦娃,20200624,,Y
801050.SI,有色金属,801055.SI,工业金属,850551.SI,铝,605208.SH,永茂泰,20210219,,Y
801080.SI,电子,801084.SI,光学光电子,850831.SI,面板,605218.SH,伟时电子,20200914,,Y
801730.SI,电力设备,801738.SI,电网设备,857344.SI,线缆部件及其他,605222.SH,起帆电缆,20200721,,Y
801880.SI,汽车,801093.SI,汽车零部件,850922.SI,车身附件及饰件,605228.SH,神通科技,20210104,,Y
801880.SI,汽车,801093.SI,汽车零部件,850923.SI,底盘与发动机系统,605255.SH,天普股份,20200810,,Y
801080.SI,电子,801083.SI,元件,850822.SI,印制电路板,605258.SH,协和电子,20201123,,Y
801890.SI,机械设备,801074.SI,专用设备,850727.SI,其他专用设备,605259.SH,绿田机械,20210730,,Y
801150.SI,医药生物,801154.SI,医药商业,851543.SI,线下药店,605266.SH,健之佳,20201029,,Y
801140.SI,轻工制造,801142.SI,家居用品,851438.SI,定制家居,605268.SH,王力安防,20210205,,Y
801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装,605277.SH,新亚电子,20201223,,Y
801890.SI,机械设备,801074.SI,专用设备,850728.SI,楼宇设备,605286.SH,同力日升,20210305,,Y
801720.SI,建筑装饰,801722.SI,装修装饰Ⅱ,857221.SI,装修装饰Ⅲ,605287.SH,德才股份,20210622,,Y
801890.SI,机械设备,801078.SI,自动化设备,850782.SI,工控设备,605288.SH,凯迪股份,20200525,,Y
801720.SI,建筑装饰,801724.SI,专业工程,857244.SI,其他专业工程,605289.SH,罗曼股份,20210730,,Y
801010.SI,农林牧渔,801017.SI,养殖业,850172.SI,生猪养殖,605296.SH,神农集团,20210426,,Y
801890.SI,机械设备,801076.SI,轨交设备Ⅱ,850936.SI,轨交设备Ⅲ,605298.SH,必得科技,20210205,,Y
801140.SI,轻工制造,801145.SI,文娱用品,851452.SI,娱乐用品,605299.SH,舒华体育,20201201,,Y
801120.SI,食品饮料,801127.SI,饮料乳品,851243.SI,乳品,605300.SH,佳禾食品,20210730,,Y
801720.SI,建筑装饰,801723.SI,基础建设,857251.SI,园林工程,605303.SH,园林股份,20210730,,Y
801890.SI,机械设备,801077.SI,工程机械,850771.SI,工程机械整机,605305.SH,中际联合,20210730,,Y
801710.SI,建筑材料,801713.SI,装修建材,850614.SI,其他建材,605318.SH,法狮龙,20200721,,Y
801880.SI,汽车,801093.SI,汽车零部件,850925.SI,其他汽车零部件,605319.SH,无锡振华,20210521,,Y
801880.SI,汽车,801093.SI,汽车零部件,850926.SI,汽车电子电气系统,605333.SH,沪光股份,20200713,,Y
801110.SI,家用电器,801114.SI,厨卫电器,851141.SI,厨房电器,605336.SH,帅丰电器,20200921,,Y
801120.SI,食品饮料,801127.SI,饮料乳品,851271.SI,软饮料,605337.SH,李子园,20210125,,Y
801120.SI,食品饮料,801124.SI,食品加工,851246.SI,预加工食品,605338.SH,巴比食品,20210730,,Y
801120.SI,食品饮料,801128.SI,休闲食品,851282.SI,烘焙食品,605339.SH,南侨食品,20210730,,Y
801080.SI,电子,801081.SI,半导体,850813.SI,半导体材料,605358.SH,立昂微,20200831,,Y
801110.SI,家用电器,801115.SI,照明设备Ⅱ,851151.SI,照明设备Ⅲ,605365.SH,立达信,20210730,,Y
801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,605366.SH,宏柏新材,20200727,,Y
801160.SI,公用事业,801163.SI,燃气Ⅱ,851631.SI,燃气Ⅲ,605368.SH,蓝天燃气,20210114,,Y
801150.SI,医药生物,801153.SI,医疗器械,851533.SI,医疗耗材,605369.SH,拱东医疗,20200909,,Y
801050.SI,有色金属,801056.SI,能源金属,850562.SI,镍,605376.SH,博迁新材,20230704,,Y
801140.SI,轻工制造,801143.SI,造纸,851413.SI,特种纸,605377.SH,华旺科技,20201214,,Y
801730.SI,电力设备,801737.SI,电池,857375.SI,蓄电池及其他电池,605378.SH,野马电池,20210325,,Y
801120.SI,食品饮料,801127.SI,饮料乳品,851243.SI,乳品,605388.SH,均瑶健康,20200804,,Y
801890.SI,机械设备,801077.SI,工程机械,850772.SI,工程机械器件,605389.SH,长龄液压,20210305,,Y
801750.SI,计算机,801103.SI,IT服务Ⅱ,852226.SI,IT服务Ⅲ,605398.SH,新炬网络,20210730,,Y
801030.SI,基础化工,801034.SI,化学制品,850136.SI,有机硅,605399.SH,晨光新材,20210730,,Y
801030.SI,基础化工,801036.SI,塑料,850355.SI,膜材料,605488.SH,福莱新材,20220729,,Y
801120.SI,食品饮料,801127.SI,饮料乳品,851271.SI,软饮料,605499.SH,东鹏饮料,20210512,,Y
801140.SI,轻工制造,801143.SI,造纸,851412.SI,大宗用纸,605500.SH,森林包装,20201207,,Y
801150.SI,医药生物,801151.SI,化学制药,851511.SI,原料药,605507.SH,国邦医药,20210723,,Y
801110.SI,家用电器,801113.SI,小家电,851132.SI,清洁小家电,605555.SH,德昌股份,20211015,,Y
801030.SI,基础化工,801034.SI,化学制品,850338.SI,纺织化学制品,605566.SH,福莱蒽特,20211015,,Y
801120.SI,食品饮料,801124.SI,食品加工,851246.SI,预加工食品,605567.SH,春雪食品,20210917,,Y
801760.SI,传媒,801769.SI,出版,857691.SI,教育出版,605577.SH,龙版传媒,20210723,,Y
801160.SI,公用事业,801161.SI,电力,851614.SI,热力服务,605580.SH,恒盛能源,20210813,,Y
801080.SI,电子,801084.SI,光学光电子,850833.SI,光学元件,605588.SH,冠石科技,20210806,,Y
801030.SI,基础化工,801036.SI,塑料,850354.SI,合成树脂,605589.SH,圣泉集团,20210810,,Y
801720.SI,建筑装饰,801724.SI,专业工程,857244.SI,其他专业工程,605598.SH,上海港湾,20210820,,Y
801130.SI,纺织服饰,801133.SI,饰品,851331.SI,钟表珠宝,605599.SH,菜百股份,20210820,,Y
801890.SI,机械设备,801072.SI,通用设备,850731.SI,仪器仪表,688001.SH,华兴源创,20210730,,Y
801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ,688002.SH,睿创微纳,20190626,,Y
801890.SI,机械设备,801078.SI,自动化设备,850784.SI,其他自动化设备,688003.SH,天准科技,20210730,,Y
801750.SI,计算机,801103.SI,IT服务Ⅱ,852226.SI,IT服务Ⅲ,688004.SH,博汇科技,20210730,,Y
801730.SI,电力设备,801737.SI,电池,857372.SI,电池化学品,688005.SH,容百科技,20210730,,Y
801730.SI,电力设备,801737.SI,电池,857373.SI,锂电专用设备,688006.SH,杭可科技,20210730,,Y
801080.SI,电子,801085.SI,消费电子,850853.SI,品牌消费电子,688007.SH,光峰科技,20210730,,Y
801080.SI,电子,801081.SI,半导体,850814.SI,数字芯片设计,688008.SH,澜起科技,20190702,,Y
801890.SI,机械设备,801076.SI,轨交设备Ⅱ,850936.SI,轨交设备Ⅲ,688009.SH,中国通号,20190708,,Y
801080.SI,电子,801084.SI,光学光电子,850833.SI,光学元件,688010.SH,福光股份,20190708,,Y
801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ,688011.SH,新光光电,20210730,,Y
801080.SI,电子,801081.SI,半导体,850818.SI,半导体设备,688012.SH,中微公司,20210730,,Y
801150.SI,医药生物,801153.SI,医疗器械,851533.SI,医疗耗材,688013.SH,天臣医疗,20200914,,Y
801890.SI,机械设备,801076.SI,轨交设备Ⅱ,850936.SI,轨交设备Ⅲ,688015.SH,交控科技,20190711,,Y
801150.SI,医药生物,801153.SI,医疗器械,851533.SI,医疗耗材,688016.SH,心脉医疗,20190708,,Y
801890.SI,机械设备,801078.SI,自动化设备,850781.SI,机器人,688017.SH,绿的谐波,20200814,,Y
801080.SI,电子,801081.SI,半导体,850814.SI,数字芯片设计,688018.SH,乐鑫科技,20190708,,Y
801080.SI,电子,801086.SI,电子化学品Ⅱ,850861.SI,电子化学品Ⅲ,688019.SH,安集科技,20210730,,Y
801080.SI,电子,801083.SI,元件,850822.SI,印制电路板,688020.SH,方邦股份,20210730,,Y
801880.SI,汽车,801093.SI,汽车零部件,850925.SI,其他汽车零部件,688021.SH,奥福环保,20210730,,Y
801890.SI,机械设备,801074.SI,专用设备,850727.SI,其他专用设备,688022.SH,瀚川智能,20190711,,Y
801750.SI,计算机,801104.SI,软件开发,851042.SI,横向通用软件,688023.SH,安恒信息,20191023,,Y
801890.SI,机械设备,801078.SI,自动化设备,850783.SI,激光设备,688025.SH,杰普特,20210730,,Y
801150.SI,医药生物,801153.SI,医疗器械,851533.SI,医疗耗材,688026.SH,洁特生物,20220729,,Y
801770.SI,通信,801102.SI,通信设备,851026.SI,通信终端及配件,688027.SH,国盾量子,20200618,,Y
801890.SI,机械设备,801072.SI,通用设备,850713.SI,磨具磨料,688028.SH,沃尔德,20190711,,Y
801150.SI,医药生物,801153.SI,医疗器械,851533.SI,医疗耗材,688029.SH,南微医学,20190708,,Y
801750.SI,计算机,801104.SI,软件开发,851042.SI,横向通用软件,688030.SH,山石网科,20190911,,Y
801750.SI,计算机,801104.SI,软件开发,851042.SI,横向通用软件,688031.SH,星环科技-U,20220923,,Y
801730.SI,电力设备,801735.SI,光伏设备,857353.SI,逆变器,688032.SH,禾迈股份,20211203,,Y
801890.SI,机械设备,801076.SI,轨交设备Ⅱ,850936.SI,轨交设备Ⅲ,688033.SH,天宜上佳,20190711,,Y
801080.SI,电子,801086.SI,电子化学品Ⅱ,850861.SI,电子化学品Ⅲ,688035.SH,德邦科技,20220902,,Y
801080.SI,电子,801085.SI,消费电子,850853.SI,品牌消费电子,688036.SH,传音控股,20190916,,Y
801080.SI,电子,801081.SI,半导体,850818.SI,半导体设备,688037.SH,芯源微,20210730,,Y
801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件,688038.SH,中科通达,20210705,,Y
801750.SI,计算机,801103.SI,IT服务Ⅱ,852226.SI,IT服务Ⅲ,688039.SH,当虹科技,20210730,,Y
801080.SI,电子,801081.SI,半导体,850814.SI,数字芯片设计,688041.SH,海光信息,20220802,,Y
801080.SI,电子,801081.SI,半导体,850815.SI,模拟芯片设计,688045.SH,必易微,20220513,,Y
801150.SI,医药生物,801156.SI,医疗服务,851563.SI,医疗研发外包,688046.SH,药康生物,20220401,,Y
801080.SI,电子,801081.SI,半导体,850814.SI,数字芯片设计,688047.SH,龙芯中科,20220610,,Y
801080.SI,电子,801081.SI,半导体,850812.SI,分立器件,688048.SH,长光华芯,20220318,,Y
801080.SI,电子,801081.SI,半导体,850814.SI,数字芯片设计,688049.SH,炬芯科技,20211112,,Y
801150.SI,医药生物,801153.SI,医疗器械,851533.SI,医疗耗材,688050.SH,爱博医疗,20200721,,Y
801750.SI,计算机,801103.SI,IT服务Ⅱ,852226.SI,IT服务Ⅲ,688051.SH,佳华科技,20210730,,Y
801080.SI,电子,801081.SI,半导体,850815.SI,模拟芯片设计,688052.SH,纳芯微,20220401,,Y
801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ,688053.SH,思科瑞,20220708,,Y
801080.SI,电子,801084.SI,光学光电子,850831.SI,面板,688055.SH,龙腾光电,20200731,,Y
801890.SI,机械设备,801072.SI,通用设备,850731.SI,仪器仪表,688056.SH,莱伯泰科,20210730,,Y
801970.SI,环保,801971.SI,环境治理,859712.SI,水务及水治理,688057.SH,金达莱,20201029,,Y
801750.SI,计算机,801104.SI,软件开发,851042.SI,横向通用软件,688058.SH,宝兰德,20211203,,Y
801890.SI,机械设备,801072.SI,通用设备,850751.SI,金属制品,688059.SH,华锐精密,20210730,,Y
801750.SI,计算机,801101.SI,计算机设备,850703.SI,其他计算机设备,688060.SH,云涌科技,20200624,,Y
801080.SI,电子,801081.SI,半导体,850815.SI,模拟芯片设计,688061.SH,灿瑞科技,20220923,,Y
801150.SI,医药生物,801151.SI,化学制药,851512.SI,化学制剂,688062.SH,迈威生物-U,20211224,,Y
801730.SI,电力设备,801737.SI,电池,857371.SI,锂电池,688063.SH,派能科技,20201214,,Y
801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,688065.SH,凯赛生物,20200727,,Y
801750.SI,计算机,801103.SI,IT服务Ⅱ,852226.SI,IT服务Ⅲ,688066.SH,航天宏图,20210730,,Y
801150.SI,医药生物,801153.SI,医疗器械,851534.SI,体外诊断,688067.SH,爱威科技,20210531,,Y
801150.SI,医药生物,801153.SI,医疗器械,851534.SI,体外诊断,688068.SH,热景生物,20190911,,Y
801970.SI,环保,801971.SI,环境治理,859712.SI,水务及水治理,688069.SH,德林海,20200713,,Y
801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,688070.SH,纵横股份,20210125,,Y
801890.SI,机械设备,801074.SI,专用设备,850727.SI,其他专用设备,688071.SH,华依科技,20210712,,Y
801080.SI,电子,801081.SI,半导体,850818.SI,半导体设备,688072.SH,拓荆科技,20220401,,Y
801150.SI,医药生物,801156.SI,医疗服务,851563.SI,医疗研发外包,688073.SH,毕得医药,20220916,,Y
801150.SI,医药生物,801153.SI,医疗器械,851534.SI,体外诊断,688075.SH,安旭生物,20211105,,Y
801150.SI,医药生物,801156.SI,医疗服务,851563.SI,医疗研发外包,688076.SH,诺泰生物,20210510,,Y
801050.SI,有色金属,801051.SI,金属新材料,850522.SI,磁性材料,688077.SH,大地熊,20200706,,Y
801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件,688078.SH,龙软科技,20230704,,Y
801080.SI,电子,801084.SI,光学光电子,850833.SI,光学元件,688079.SH,美迪凯,20210219,,Y
801770.SI,通信,801102.SI,通信设备,851027.SI,其他通信设备,688080.SH,映翰通,20200122,,Y
801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ,688081.SH,兴图新科,20210730,,Y
801080.SI,电子,801081.SI,半导体,850818.SI,半导体设备,688082.SH,盛美上海,20211105,,Y
801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件,688083.SH,中望软件,20210301,,Y
801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ,688084.SH,晶品特装,20221121,,Y
801150.SI,医药生物,801153.SI,医疗器械,851533.SI,医疗耗材,688085.SH,三友医疗,20200325,,Y
801750.SI,计算机,801101.SI,计算机设备,850703.SI,其他计算机设备,688086.SH,退市紫晶(退市),20200204,,Y
801030.SI,基础化工,801036.SI,塑料,850351.SI,其他塑料制品,688087.SH,英科再生,20210622,,Y
801750.SI,计算机,801103.SI,IT服务Ⅱ,852226.SI,IT服务Ⅲ,688088.SH,虹软科技,20210730,,Y
801030.SI,基础化工,801034.SI,化学制品,850135.SI,食品及饲料添加剂,688089.SH,嘉必优,20210730,,Y
801890.SI,机械设备,801078.SI,自动化设备,850781.SI,机器人,688090.SH,瑞松科技,20210730,,Y
801150.SI,医药生物,801151.SI,化学制药,851512.SI,化学制剂,688091.SH,上海谊众,20210820,,Y
801890.SI,机械设备,801074.SI,专用设备,850727.SI,其他专用设备,688092.SH,爱科科技,20210305,,Y
801080.SI,电子,801082.SI,其他电子Ⅱ,850841.SI,其他电子Ⅲ,688093.SH,世华科技,20200914,,Y
801750.SI,计算机,801104.SI,软件开发,851042.SI,横向通用软件,688095.SH,福昕软件,20200831,,Y
801970.SI,环保,801971.SI,环境治理,859712.SI,水务及水治理,688096.SH,京源环保,20200325,,Y
801890.SI,机械设备,801078.SI,自动化设备,850784.SI,其他自动化设备,688097.SH,博众精工,20210730,,Y
801010.SI,农林牧渔,801018.SI,动物保健Ⅱ,850181.SI,动物保健Ⅲ,688098.SH,申联生物,20191011,,Y
801080.SI,电子,801081.SI,半导体,850814.SI,数字芯片设计,688099.SH,晶晨股份,20190724,,Y
801770.SI,通信,801102.SI,通信设备,851026.SI,通信终端及配件,688100.SH,威胜信息,20200525,,Y
801970.SI,环保,801971.SI,环境治理,859712.SI,水务及水治理,688101.SH,三达膜,20191101,,Y
801050.SI,有色金属,801051.SI,金属新材料,850521.SI,其他金属新材料,688102.SH,斯瑞新材,20220729,,Y
801080.SI,电子,801082.SI,其他电子Ⅱ,850841.SI,其他电子Ⅲ,688103.SH,国力股份,20210827,,Y
801150.SI,医药生物,801152.SI,生物制品,851524.SI,其他生物制品,688105.SH,诺唯赞,20220729,,Y
801080.SI,电子,801086.SI,电子化学品Ⅱ,850861.SI,电子化学品Ⅲ,688106.SH,金宏气体,20210730,,Y
801080.SI,电子,801081.SI,半导体,850814.SI,数字芯片设计,688107.SH,安路科技,20211029,,Y
801150.SI,医药生物,801153.SI,医疗器械,851533.SI,医疗耗材,688108.SH,赛诺医疗,20191021,,Y
801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件,688109.SH,品茗科技,20210312,,Y
801080.SI,电子,801081.SI,半导体,850814.SI,数字芯片设计,688110.SH,东芯股份,20211126,,Y
801750.SI,计算机,801104.SI,软件开发,851042.SI,横向通用软件,688111.SH,金山办公,20191101,,Y
